Facility Name,Facility ID,Unit ID
David M Ratcliffe,57037,AB-001
David M Ratcliffe,57037,AB-002
Ivanpah 2,57073,BLR1
Ivanpah 1,57074,BLR1
Ivanpah 3,57075,BLR1
Cricket Valley Energy Center,57185,U001
Cricket Valley Energy Center,57185,U002
Cricket Valley Energy Center,57185,U003
Deerhaven Renewable Energy Center,57241,BFB1
Marsh Landing Generating Station,57267,1
Marsh Landing Generating Station,57267,2
Marsh Landing Generating Station,57267,3
Marsh Landing Generating Station,57267,4
Garrison Energy Center,57349,1
"Sentinel Energy Center, LLC",57482,1
"Sentinel Energy Center, LLC",57482,2
"Sentinel Energy Center, LLC",57482,3
"Sentinel Energy Center, LLC",57482,4
"Sentinel Energy Center, LLC",57482,5
"Sentinel Energy Center, LLC",57482,6
"Sentinel Energy Center, LLC",57482,7
"Sentinel Energy Center, LLC",57482,8
Mariposa Energy Project,57483,GT-1
Mariposa Energy Project,57483,GT-2
Mariposa Energy Project,57483,GT-3
Mariposa Energy Project,57483,GT-4
Walnut Creek Energy Park,57515,GT1
Walnut Creek Energy Park,57515,GT2
Walnut Creek Energy Park,57515,GT3
Walnut Creek Energy Park,57515,GT4
Walnut Creek Energy Park,57515,GT5
Pio Pico Energy Center LLC,57555,CTG1
Pio Pico Energy Center LLC,57555,CTG2
Pio Pico Energy Center LLC,57555,CTG3
Algonquin Power Sanger,57564,8
Cheyenne Prairie Generating Station,57703,CT01
Cheyenne Prairie Generating Station,57703,CT02
Cheyenne Prairie Generating Station,57703,CT03
St. Joseph Energy Center LLC,57794,CTG01A
St. Joseph Energy Center LLC,57794,CTG01B
Woodbridge Energy Center,57839,0001
Woodbridge Energy Center,57839,0002
Wabash River Highland Plant,57842,1
Antelope Elk Energy Center,57865,1
Antelope Elk Energy Center,57865,2
Antelope Elk Energy Center,57865,3
Pioneer Generating Station,57881,CT1
Pioneer Generating Station,57881,CT2
Pioneer Generating Station,57881,CT3
Lonesome Creek Station,57943,CT1
Lonesome Creek Station,57943,CT2
Lonesome Creek Station,57943,CT3
Lonesome Creek Station,57943,CT4
Lonesome Creek Station,57943,CT5
Lonesome Creek Station,57943,CT6
Lodi Energy Center,57978,CT1
Temple Power Station,58001,CTG1
Temple Power Station,58001,CTG2
Temple Power Station,58001,CTG3
Temple Power Station,58001,CTG4
Rayburn Energy Station,58005,CTG1
Rayburn Energy Station,58005,CTG2
Burgess BioPower,58054,ST01
Newark Energy Center,58079,U001
Newark Energy Center,58079,U002
"Delano Energy Center, LLC",58122,GEN1
Rothschild Biomass Cogeneration Facility,58124,1
Clayville,58235,U1
Marshalltown Generating Station,58236,CT1
Marshalltown Generating Station,58236,CT2
Brunswick County Power Station,58260,1A
Brunswick County Power Station,58260,1B
Brunswick County Power Station,58260,1C
La Luz Energy Center,58284,1
Charles D Lamb Energy Center,58325,1
Carbon Capture Plant,58378,CTHRSG
Copper Crossing Energy & Research Center,58413,SCCT1
Copper Crossing Energy & Research Center,58413,SCCT2
Hamilton Liberty Generation Plant,58420,CT1
Hamilton Liberty Generation Plant,58420,CT2
Hamilton Patriot Generation Plant,58426,CT1
Hamilton Patriot Generation Plant,58426,CT2
Lansing BWL REO Town Plant,58427,100
Lansing BWL REO Town Plant,58427,200
Ector County Energy Center,58471,CT-1
Ector County Energy Center,58471,CT-2
LEPA Unit No. 1,58478,CC01
Carty Generating Station,58503,CTEU1
Montana Power Station,58562,GT-1
Montana Power Station,58562,GT-2
Montana Power Station,58562,GT-3
Montana Power Station,58562,GT-4
Shell Chemical Appalachia LLC,58933,101
Shell Chemical Appalachia LLC,58933,102
Shell Chemical Appalachia LLC,58933,103
"Potomac Energy Center, LLC",59004,CT1
"Potomac Energy Center, LLC",59004,CT2
Cove Point LNG Terminal,59073,214JA
Cove Point LNG Terminal,59073,214JB
Cove Point LNG Terminal,59073,B921A
Cove Point LNG Terminal,59073,B921B
Cove Point LNG Terminal,59073,GT501A
Cove Point LNG Terminal,59073,GT501B
Holland Energy Park,59093,10
Holland Energy Park,59093,11
Wildcat Point Generation Facility,59220,CT1
Wildcat Point Generation Facility,59220,CT2
Kings Mountain Energy Center,59325,ES-1
Middletown Energy Center,59326,1
Oregon Clean Energy Center,59764,01
Oregon Clean Energy Center,59764,02
Carroll County Energy,59773,1
Carroll County Energy,59773,2
Wolf Hollow II,59812,CGT4
Wolf Hollow II,59812,CGT5
Exelon West Medway II,59882,J4
Exelon West Medway II,59882,J5
Moxie Freedom Generation Plant,59906,201
Moxie Freedom Generation Plant,59906,202
Greensville County Power Station,59913,1A
Greensville County Power Station,59913,1B
Greensville County Power Station,59913,1C
Alpine Power Plant,59926,AL1
Alpine Power Plant,59926,AL2
Colorado Bend II,60122,CT7
Colorado Bend II,60122,CT8
Bacliff Generating Station,60264,BCGT1
Bacliff Generating Station,60264,BCGT2
Bacliff Generating Station,60264,BCGT3
Bacliff Generating Station,60264,BCGT4
Bacliff Generating Station,60264,BCGT5
Bacliff Generating Station,60264,BCGT6
Keys Energy Center,60302,11
Keys Energy Center,60302,12
Albany Green Energy LLC,60340,B0004
Okeechobee Clean Energy Center,60345,OCEC1A
Okeechobee Clean Energy Center,60345,OCEC1B
Okeechobee Clean Energy Center,60345,OCEC1C
"South Field Energy, LLC",60356,1
"South Field Energy, LLC",60356,2
Lackawanna Energy Center,60357,1
Lackawanna Energy Center,60357,2
Lackawanna Energy Center,60357,3
Hummel Station,60368,CT1
Hummel Station,60368,CT2
Hummel Station,60368,CT3
"Clean Energy Future - Lordstown, LLC",60376,1
"Clean Energy Future - Lordstown, LLC",60376,2
Invenergy Nelson Expansion LLC,60387,3
Invenergy Nelson Expansion LLC,60387,4
Port Comfort Peaking Facility,60459,CT1
Port Comfort Peaking Facility,60459,CT2
"Chamon Power, LLC",60460,CT1
"Chamon Power, LLC",60460,CT2
Tenaska Westmoreland Generating Station,60464,101
Tenaska Westmoreland Generating Station,60464,102
Tejas Power Generation Unit 1,60468,CT-1
"CPV Fairview, LLC",60589,CT-1
"CPV Fairview, LLC",60589,CT-2
Stanton Energy Reliability Center,60698,D1
Stanton Energy Reliability Center,60698,D7
Salem Harbor Station NGCC,60903,1
Salem Harbor Station NGCC,60903,2
NET Power La Porte Station,60910,1GT
Montgomery County Power Station,60925,CT1
Montgomery County Power Station,60925,CT2
St. Charles Power Station,60926,1A
St. Charles Power Station,60926,1B
Lake Charles Power Station,60927,1A
Lake Charles Power Station,60927,1B
Hickory Run Energy Station,61028,CT1
Hickory Run Energy Station,61028,CT2
Birdsboro Power,61035,01
Astoria Station,61144,1
Victoria City Peaking Facility,61241,CT1
Victoria City Peaking Facility,61241,CT2
Victoria Port Peaking Facility,61242,CT1
Victoria Port Peaking Facility,61242,CT2
Long Ridge Energy Generation,61322,CC1
Victoria Port Power II Peaking Facility,61966,CT1
Victoria Port Power II Peaking Facility,61966,CT2
Blue Water Energy Center,62192,11
Blue Water Energy Center,62192,12
SJRR Power Peaking Facility,62548,CT1
SJRR Power Peaking Facility,62548,CT2
Hill Top Energy Center,62565,01
"Jackson Generation, LLC",62926,CTG-01
"Jackson Generation, LLC",62926,CTG-02
Guernsey Power Station,62949,P001
Guernsey Power Station,62949,P002
Guernsey Power Station,62949,P003
Delta Energy Park,63259,DEPC2
Delta Energy Park,63259,DEPC3
Delta Energy Park,63259,DEPS1
HO Clarke Generating,63335,CT-1
HO Clarke Generating,63335,CT-2
HO Clarke Generating,63335,CT-3
HO Clarke Generating,63335,CT-4
HO Clarke Generating,63335,CT-5
HO Clarke Generating,63335,CT-6
HO Clarke Generating,63335,CT-7
HO Clarke Generating,63335,CT-8
MMWEC Simple Cycle Gas Turbine,63559,1
Topaz Generating,63688,CT-1
Topaz Generating,63688,CT-10
Topaz Generating,63688,CT-2
Topaz Generating,63688,CT-3
Topaz Generating,63688,CT-4
Topaz Generating,63688,CT-5
Topaz Generating,63688,CT-6
Topaz Generating,63688,CT-7
Topaz Generating,63688,CT-8
Topaz Generating,63688,CT-9
CPV Three Rivers Energy Center,63931,1
CPV Three Rivers Energy Center,63931,2
Braes Bayou Plant,64383,CT-1
Braes Bayou Plant,64383,CT-2
Braes Bayou Plant,64383,CT-3
Braes Bayou Plant,64383,CT-4
Braes Bayou Plant,64383,CT-5
Braes Bayou Plant,64383,CT-6
Braes Bayou Plant,64383,CT-7
Braes Bayou Plant,64383,CT-8
Primient,64854,CT1
Primient,64854,CT2
Mark One Power Station,65372,CT-1
Mark One Power Station,65372,CT-2
Mark One Power Station,65372,CT-3
Mark One Power Station,65372,CT-4
Mark One Power Station,65372,CT-5
Mark One Power Station,65372,CT-6
Mark One Power Station,65372,CT-7
Brotman Power Station,65373,CT-1
Brotman Power Station,65373,CT-2
Brotman Power Station,65373,CT-3
Brotman Power Station,65373,CT-4
Brotman Power Station,65373,CT-5
Brotman Power Station,65373,CT-6
Brotman Power Station,65373,CT-7
Brotman Power Station,65373,CT-8
Bushy Park Combustion Turbine Facility,66600,CT3
Remy Jade Power Station,66604,CT-1
Remy Jade Power Station,66604,CT-2
Remy Jade Power Station,66604,CT-3
Remy Jade Power Station,66604,CT-4
Remy Jade Power Station,66604,CT-5
Remy Jade Power Station,66604,CT-6
Remy Jade Power Station,66604,CT-8
Hartwell Energy Facility,70454,MAG1
Hartwell Energy Facility,70454,MAG2
GSA Central Heating,880004,3
GSA Central Heating,880004,4
GSA Central Heating,880004,5C
Vicinity Energy Philadelphia Edison Sta,880006,1
Vicinity Energy Philadelphia Edison Sta,880006,2
Vicinity Energy Philadelphia Edison Sta,880006,3
Vicinity Energy Philadelphia Edison Sta,880006,4
AdvanSix Resins & Chemicals LLC,880007,052
Kneeland Station,880023,K1
Kneeland Station,880023,K2
Kneeland Station,880023,K3
Kneeland Station,880023,K4
Trainer Refinery,880025,034
Trainer Refinery,880025,035
Ascend (Decatur Plant),880041,X015
Wood River Refinery,880067,BLR15
Wood River Refinery,880067,BLR16
Wood River Refinery,880067,BLR17
Wood River Refinery,880067,BLR19
Tate & Lyle-Loudon,880079,37
Tate & Lyle-Loudon,880079,38
Ravenswood Steam Plant,880100,BLR001
Ravenswood Steam Plant,880100,BLR002
Ravenswood Steam Plant,880100,BLR003
Ravenswood Steam Plant,880100,BLR004
"AES Puerto Rico, LP",880102,1
"AES Puerto Rico, LP",880102,2
ETMT Marcus Hook Terminal,880107,AB01
ETMT Marcus Hook Terminal,880107,AB03
ETMT Marcus Hook Terminal,880107,AB04
Carl Bailey,202,1
McClellan,203,1
Mountain,3111,031
Mountain,3111,032
Tolna,3116,031
Tolna,3116,032
Olive,6013,01
Stony Brook Energy Center,6081,004
Midland Cogeneration Venture,10745,3
Midland Cogeneration Venture,10745,4
Midland Cogeneration Venture,10745,5
Midland Cogeneration Venture,10745,6
"Pratt & Whitney, East Hartford",54605,001
Lakewood,54640,001001
Lakewood,54640,002001
Genesee Power Station,54751,01
Cottage Grove Cogeneration,55010,01
Whitewater Cogeneration Facility,55011,01
Blackhawk Station,55064,001
Blackhawk Station,55064,002
Remy Jade Power Station,66604,CT-7
Branford,540,10
Cos Cob,542,10
Cos Cob,542,11
Cos Cob,542,12
Cos Cob,542,13
Cos Cob,542,14
Devon,544,10
Franklin Drive,561,10
Middletown,562,10
Torrington Terminal,565,10
Delaware City,592,10
Edge Moor,593,10
Indian River,594,10
West Substation,597,10
Framingham Station,1586,FJ-1
Framingham Station,1586,FJ-2
Framingham Station,1586,FJ-3
Kendall Green Energy LLC,1595,S6
Lost Nation,2362,CT1
Merrimack,2364,CT1
Merrimack,2364,CT2
Schiller,2367,CT1
White Lake,2369,CT1
Sayreville,2390,012001
Sayreville,2390,014001
Sayreville,2390,015001
Sayreville,2390,016001
Gilbert Generating Station,2393,04
59th Street,2503,CT0001
Cardinal,2828,B008
Cardinal,2828,B010
Weleetka,2966,4
Weleetka,2966,5
Johnsonville,3406,JCT21
Johnsonville,3406,JCT22
Johnsonville,3406,JCT23
Johnsonville,3406,JCT24
Johnsonville,3406,JCT25
Johnsonville,3406,JCT27
Johnsonville,3406,JCT28
Johnsonville,3406,JCT29
Johnsonville,3406,JCT30
John E Amos,3935,AUX1
John E Amos,3935,AUX3
Mitchell (WV),3948,AUX1
Olive,6013,2
Stony Brook Energy Center,6081,003
Rockport,6166,AB1
Rockport,6166,AB2
Mountaineer (1301),6264,AUX1
Mountaineer (1301),6264,AUX2
Gen J M Gavin,8102,B001
Gen J M Gavin,8102,B002
RockTenn West Point Mill,10017,002
Pixelle Specialty Solutions LLC,10244,B002
Pixelle Specialty Solutions LLC,10244,B003
T B Simon Power Plant,10328,UNIT1
T B Simon Power Plant,10328,UNIT2
T B Simon Power Plant,10328,UNIT3
T B Simon Power Plant,10328,UNIT4
Chemours Belle Plant,10788,612
"BioUrja Renewables - Peoria, IL",10866,13
"BioUrja Renewables - Peoria, IL",10866,14
McCracken Power House,50044,B132
UCC South Charleston Plant,50151,B26
UCC South Charleston Plant,50151,B27
Cornell University Ithaca Campus,50368,CT1
Cornell University Ithaca Campus,50368,CT2
Pixelle Specialty Solutions,50397,038
Pixelle Specialty Solutions,50397,039
Procter & Gamble Paper Products,50463,328001
Procter & Gamble Paper Products,50463,328002
Covanta Niagara,50472,BLR05
"GP Big Island, LLC",50479,6
Eastman Chemical Company,50481,253-25
Eastman Chemical Company,50481,253-26
Eastman Chemical Company,50481,253-27
Eastman Chemical Company,50481,253-28
Eastman Chemical Company,50481,253-29
Eastman Chemical Company,50481,325-30
Eastman Chemical Company,50481,325-31
Eastman Chemical Company,50481,83-23
Eastman Chemical Company,50481,83-24
Exxonmobil Oil Corporation,50627,20B1
Exxonmobil Oil Corporation,50627,55B100
US Steel (Clairton Coke),50729,CLBLR1
US Steel (Clairton Coke),50729,CLBLR2
US Steel Corp - Gary Works,50733,701B1
US Steel Corp - Gary Works,50733,701B2
US Steel Corp - Gary Works,50733,701B3
US Steel Corp - Gary Works,50733,701B5
US Steel Corp - Gary Works,50733,701B6
US Steel Corp - Gary Works,50733,720B1
US Steel Corp - Gary Works,50733,720B2
US Steel Corp - Gary Works,50733,720B3
WestRock Virginia Corp Covington Ops,50900,005
WestRock Virginia Corp Covington Ops,50900,011
Celanese Acetate LLC,52089,BLR010
Celanese Acetate LLC,52089,BLR011
Celanese Acetate LLC,52089,BLR012
Celanese Acetate LLC,52089,BLR013
Celanese Acetate LLC,52089,BLR014
BP Whiting Business Unit,52130,3SPS31
BP Whiting Business Unit,52130,3SPS32
BP Whiting Business Unit,52130,3SPS33
BP Whiting Business Unit,52130,3SPS34
BP Whiting Business Unit,52130,3SPS36
Riverbay Corp. - Co-Op City,52168,00001
Riverbay Corp. - Co-Op City,52168,00004
Riverbay Corp. - Co-Op City,52168,00006
Riverbay Corp. - Co-Op City,52168,0003HP
Riverbay Corp. - Co-Op City,52168,HPB02
University of NC Chapel Hill,54276,ES001
University of NC Chapel Hill,54276,ES002
University of NC Chapel Hill,54276,ES003
Massena Energy Facility,54592,1
"Domtar Paper Company, LLC",54638,40
"Domtar Paper Company, LLC",54638,41
Portside Energy,55096,BLR1
Portside Energy,55096,BLR2
Portside Energy,55096,CT
"Morris Cogeneration, LLC",55216,B-5
"Morris Cogeneration, LLC",55216,B-6
"DTE Calvert City, LLC",55308,A
"DTE Calvert City, LLC",55308,B
"DTE Calvert City, LLC",55308,C
"Valero Refining Company-Tennessee, LLC",55703,P049
"Otsego Paper, Inc.",55799,0024
"Otsego Paper, Inc.",55799,0025
"Waterside Power, LLC",56189,4
"Waterside Power, LLC",56189,5
"Waterside Power, LLC",56189,7
Tinker,63628,5A-1
Tinker,63628,5A-2
Tinker,63628,5B-1
Tinker,63628,5B-2
Turtle Creek Station,64547,CT-1
Turtle Creek Station,64547,CT-2
Mark One Power Station,65372,CT-8
Trainer Refinery,880025,053
Marathon Petroleum Company LP,880029,0002
Ohio Refining Company LLC,880030,B034
Ohio Refining Company LLC,880030,B035
Corteva Agriscience LLC,880031,0401
Corteva Agriscience LLC,880031,0402
"Catlettsburg Refining, LLC",880038,B026
Cleveland-Cliffs Steel - Middletown,880042,P009
Cleveland-Cliffs Steel - Middletown,880042,P010
Cleveland-Cliffs Steel - Middletown,880042,P011
Cleveland-Cliffs Steel - Middletown,880042,P012
University of Michigan,880045,260-03
University of Michigan,880045,260-04
University of Michigan,880045,260-06
Altivia Services Institute Facility,880053,B016
Altivia Services Institute Facility,880053,B017
Phoenix Paper Wickliffe LLC,880065,01
Phoenix Paper Wickliffe LLC,880065,02
Armagh Compressor Station,880071,31301
Entriken Compressor Station,880072,31601
Lemont Refinery,880076,430B-1
Lemont Refinery,880076,430B24
Lemont Refinery,880076,431B25
Tate & Lyle-Loudon,880079,34
Tate & Lyle-Loudon,880079,35
Lima Refinery,880083,B026
"Alto Central, LLC",880086,6
"Alto Central, LLC",880086,UNITE
"Alto Central, LLC",880086,UNITF
Marathon Petroleum Company LP,880088,59F-3
Marathon Petroleum Company LP,880088,59F-4
"INEOS Joliet, LLC",880089,CB706
AdvanSix Resins and Chemicals - Hopewell,880093,10D
AdvanSix Resins and Chemicals - Hopewell,880093,10E
AdvanSix Resins and Chemicals - Hopewell,880093,10F
Grain Processing Corporation,880108,BLR1
Grain Processing Corporation,880108,BLR2
Pratt Paper (OH),880109,B001
Holston Army Ammunition Plant,880110,1
Holston Army Ammunition Plant,880110,2
Holston Army Ammunition Plant,880110,3
Holston Army Ammunition Plant,880110,4
Apache Station,160,5
Apache Station,160,6
Parr Combustion Turbine Facility,3291,CT5
Parr Combustion Turbine Facility,3291,CT6
Johnsonville,3406,JCT26
Stony Brook Energy Center,6081,5
A B Brown Generating Station,6137,6
Intermountain,6481,3SGA
Ebensburg Power Company,10603,31
Allegany Station No. 133,10619,1
Midland Cogeneration Venture,10745,007
Midland Cogeneration Venture,10745,008
Linden Cogeneration Facility,50006,4001
Linden Cogeneration Facility,50006,5001
Linden Cogeneration Facility,50006,6001
Linden Cogeneration Facility,50006,7001
Linden Cogeneration Facility,50006,8001
Linden Cogeneration Facility,50006,9001
Pixelle Specialty Solutions,50397,38
Pixelle Specialty Solutions,50397,39
Pioneer Generating Station,57881,CT5
Hillburn,2628,1
Stony Brook Energy Center,6081,001
Stony Brook Energy Center,6081,002
A B Brown Generating Station,6137,5
Intermountain,6481,4SGA
Lake,7987,1
Sundance Power Plant,55522,CT11
Sundance Power Plant,55522,CT12
Pioneer Generating Station,57881,CT4
Trumbull Energy Center,66918,GT11
Trumbull Energy Center,66918,GT12
Mountain Peak Power Station,68386,CT-1
Mountain Peak Power Station,68386,CT-2
Mountain Peak Power Station,68386,CT-3
Mountain Peak Power Station,68386,CT-4
Mountain Peak Power Station,68386,CT-5
Mountain Peak Power Station,68386,CT-6
